Datum;Nummer 1;Nummer 2;Nummer 3;Nummer 4;Nummer 5;Nummer 6;Nummer 7;Nummer 8;Nummer 9;Nummer 10;Nummer 11;Nummer 12;Nummer 13;Nummer 14;Nummer 15;Nummer 16;Nummer 17;Nummer 18;Nummer 19;Nummer 20
2016-01-19;6;7;9;12;13;20;21;33;36;37;41;47;49;50;54;56;62;66;68;69
2016-01-18;4;5;17;24;27;28;32;33;40;41;42;43;44;46;47;48;52;55;59;69
2016-01-16;2;3;4;8;9;10;25;26;29;36;38;40;42;51;52;54;55;57;59;64
2016-01-15;3;4;7;9;12;17;26;37;39;41;42;45;48;54;55;57;61;62;63;67
2016-01-14;2;3;5;13;23;24;30;36;37;41;46;47;57;60;61;62;63;64;67;68
2016-01-13;8;9;13;16;19;21;22;24;25;26;28;29;33;35;44;54;58;61;62;65
2016-01-12;1;5;6;10;14;17;22;28;29;30;35;44;50;53;58;59;62;64;66;68
2016-01-11;7;8;13;17;23;24;29;31;32;33;34;35;43;48;49;53;56;58;64;68
2016-01-09;1;7;9;19;20;23;25;29;32;33;34;37;39;43;53;54;56;57;61;66
2016-01-08;3;6;10;16;17;23;28;33;37;46;51;52;54;58;61;63;64;66;67;69
2016-01-07;3;13;14;15;16;19;22;24;26;28;32;37;43;48;51;53;59;62;64;67
2016-01-06;9;11;15;25;34;37;39;43;45;46;47;50;53;54;57;58;61;63;65;67
2016-01-05;1;3;4;8;15;30;36;38;39;40;43;44;47;50;51;53;59;60;64;67
2016-01-04;5;12;15;20;23;28;29;31;35;36;41;42;43;44;49;54;59;63;64;65
2016-01-02;3;6;10;12;20;23;28;31;34;40;42;47;49;53;55;59;62;65;66;70
