Datum;Nummer 1;Nummer 2;Nummer 3;Nummer 4;Nummer 5;Nummer 6;Nummer 7;Nummer 8;Nummer 9;Nummer 10;Nummer 11;Nummer 12;Nummer 13;Nummer 14;Nummer 15;Nummer 16;Nummer 17;Nummer 18;Nummer 19;Nummer 20
2018-03-15;1;4;5;8;10;14;15;18;19;23;31;33;40;42;49;51;53;59;65;67
2018-03-14;3;4;5;9;21;26;30;33;41;43;45;50;53;58;60;63;64;66;67;70
2018-03-13;1;4;10;18;19;20;22;24;26;28;31;37;38;39;48;55;57;58;63;68
2018-03-12;2;3;9;10;13;14;18;20;40;43;47;51;52;56;59;61;62;65;68;70
2018-03-11;3;6;8;9;11;19;24;25;27;28;41;43;48;49;51;53;59;62;63;70
2018-03-10;1;2;12;13;14;17;18;19;23;32;40;45;47;51;54;62;63;64;66;68
2018-03-09;3;6;8;9;12;16;19;26;28;34;35;42;45;49;52;53;63;65;66;68
2018-03-08;1;8;11;12;15;26;30;33;40;43;44;51;54;56;60;64;66;68;69;70
2018-03-07;6;7;10;12;13;15;21;23;26;30;35;37;44;46;49;52;56;59;66;68
2018-03-06;3;12;13;17;18;29;35;37;39;40;42;51;55;57;58;61;62;63;67;70
2018-03-05;6;10;16;24;32;33;37;40;42;43;45;50;52;53;56;58;60;62;66;68
2018-03-04;1;3;6;7;8;9;12;20;24;28;29;31;32;38;48;49;51;52;54;66
2018-03-03;2;3;11;19;27;29;30;31;36;37;38;39;41;44;45;48;56;60;68;69
2018-03-02;4;10;12;19;22;28;29;31;35;38;41;47;48;50;54;61;63;66;67;70
2018-03-01;6;9;10;17;20;21;23;30;34;36;42;43;47;49;52;58;63;64;69;70
2018-02-28;11;12;13;24;29;31;32;37;40;41;43;44;45;59;60;61;64;67;69;70
2018-02-27;4;6;7;9;11;13;14;15;20;21;22;29;30;35;44;51;52;61;62;70
2018-02-26;1;3;10;14;21;31;32;36;38;45;46;47;49;53;57;61;62;63;64;66
2018-02-25;3;12;13;16;25;33;37;40;47;48;49;51;54;60;62;63;65;66;67;69
2018-02-24;3;7;11;12;15;21;22;25;26;29;30;33;39;47;53;54;56;63;67;70
2018-02-23;2;3;5;7;9;12;16;19;20;31;36;40;52;59;60;66;67;68;69;70
2018-02-22;5;9;11;13;14;19;25;29;31;32;35;37;39;45;52;55;58;61;64;70
2018-02-21;8;11;12;14;19;20;21;24;34;35;37;47;50;54;55;56;61;62;64;66
2018-02-20;3;4;5;15;23;24;27;29;30;44;45;47;48;49;53;55;60;64;68;70
2018-02-19;7;9;12;18;21;34;35;37;40;41;42;55;58;59;60;62;64;68;69;70
2018-02-18;7;14;26;27;28;32;39;41;43;44;47;51;52;59;60;64;66;68;69;70
2018-02-17;10;15;19;21;22;25;29;30;31;36;39;42;44;45;47;55;62;63;64;67
2018-02-16;2;5;9;16;17;20;25;26;28;31;34;38;42;43;44;52;56;59;61;65
2018-02-15;2;3;7;13;15;20;24;26;27;30;36;37;48;49;51;53;57;63;68;70
2018-02-14;1;5;13;14;18;21;22;28;30;31;32;36;37;38;40;49;51;60;62;64
2018-02-13;6;10;13;14;16;17;23;24;26;28;29;30;31;41;45;58;64;65;66;70
2018-02-12;2;12;19;20;22;24;27;28;30;34;39;46;50;52;54;56;58;62;63;67
2018-02-11;2;11;15;17;19;23;24;25;26;33;36;39;40;45;47;55;57;65;66;68
2018-02-10;3;7;9;11;14;19;30;34;36;37;39;40;42;44;52;59;60;63;64;69
2018-02-09;1;5;10;11;14;16;17;25;26;31;34;38;41;44;48;51;57;62;64;70
2018-02-08;1;6;8;9;11;14;15;17;18;19;20;29;33;35;41;43;55;58;60;67
2018-02-07;3;6;8;10;11;12;13;16;25;28;31;37;40;46;47;48;49;57;61;62
2018-02-06;1;4;7;10;13;15;19;26;28;29;34;36;37;43;44;47;51;52;63;65
2018-02-05;3;4;11;15;17;18;22;24;26;33;34;36;38;40;48;55;63;64;68;70
2018-02-04;1;6;7;13;17;19;21;23;29;31;39;46;52;53;54;55;61;63;64;69
2018-02-03;6;8;11;14;15;16;24;25;27;34;35;38;42;48;52;58;61;65;67;69
2018-02-02;7;10;13;15;16;17;18;19;20;21;25;30;35;44;46;47;49;60;67;68
2018-02-01;2;5;7;9;10;11;15;16;23;28;33;39;40;54;56;58;59;60;62;63
2018-01-31;5;7;12;17;21;30;38;39;43;46;47;50;55;56;57;60;61;63;65;69
2018-01-30;1;2;3;4;5;23;24;25;33;34;35;36;46;49;54;55;56;57;60;70
2018-01-29;2;13;14;20;22;23;28;31;33;34;38;41;43;45;48;59;62;63;64;68
2018-01-28;2;4;11;13;18;19;24;25;31;33;34;42;43;47;56;60;62;63;64;68
2018-01-27;3;6;7;16;19;21;24;28;41;42;44;49;51;52;53;57;58;63;67;69
2018-01-26;3;8;9;12;16;21;23;31;33;35;37;45;47;52;54;56;58;59;60;65
2018-01-25;3;10;12;13;15;17;20;23;27;34;35;36;40;41;44;46;47;59;66;68
2018-01-24;2;5;7;17;18;19;20;24;26;30;34;36;40;43;44;45;46;49;57;59
2018-01-23;3;9;10;11;18;23;26;28;32;35;39;41;49;50;51;55;58;59;61;65
2018-01-22;2;7;12;18;21;22;23;24;25;28;29;37;39;51;52;55;60;61;68;69
2018-01-21;1;8;11;19;20;23;25;27;36;38;41;42;43;44;47;52;59;62;64;69
2018-01-20;2;3;5;6;7;15;17;23;24;25;26;34;39;40;42;49;51;54;60;68
2018-01-19;1;5;7;17;24;27;31;34;35;39;40;42;43;49;50;57;58;62;64;69
2018-01-18;6;9;11;12;15;19;24;25;30;32;41;44;45;46;52;54;55;57;61;70
2018-01-17;2;4;8;9;14;16;18;21;22;26;27;29;31;34;42;46;53;55;56;66
2018-01-16;4;6;7;8;10;12;19;23;30;31;33;36;41;44;47;50;53;57;58;70
2018-01-15;2;10;11;13;14;19;28;30;33;36;41;47;55;57;59;61;62;63;65;70
2018-01-14;1;8;11;12;18;20;21;23;26;37;45;48;49;52;58;59;64;65;69;70
2018-01-13;1;2;4;10;16;17;19;23;25;26;28;29;34;37;54;59;63;66;68;69
2018-01-12;1;3;4;8;9;11;14;16;17;22;23;26;27;30;37;42;44;53;57;60
2018-01-11;2;8;10;19;21;25;28;32;33;34;36;38;41;43;46;53;55;63;64;65
2018-01-10;1;4;6;12;16;17;18;27;28;33;37;39;46;47;48;49;55;59;60;62
2018-01-09;2;6;8;9;12;20;21;27;32;34;36;46;49;53;56;57;58;60;66;69
2018-01-08;1;4;7;10;18;23;28;33;34;43;45;46;49;50;55;60;64;66;67;68
2018-01-07;3;5;6;9;10;16;17;21;28;34;36;37;39;46;49;51;53;60;64;68
2018-01-06;1;2;5;15;16;20;24;26;37;43;44;49;50;53;61;62;63;64;65;67
2018-01-05;7;8;17;18;22;30;32;33;35;36;38;43;44;45;49;51;52;62;67;69
2018-01-04;2;3;5;6;10;18;25;27;29;32;33;37;40;59;60;61;62;65;68;69
2018-01-03;3;4;8;10;16;20;21;24;26;30;39;43;47;54;55;59;62;63;66;68
2018-01-02;3;8;11;13;15;17;19;23;26;34;36;38;42;43;44;48;50;57;68;69
2018-01-01;1;3;6;16;17;19;24;26;29;31;33;43;46;52;56;64;65;67;69;70
